Time|s,xin,reset|bool,TL,BL,dT|s,ic,yout
6.1,0.544794714790425,0,10,-10,0.100000000000001,0,3.32324776032159
6.2,0.544794714790425,0,10,-10,0.0999999999999996,0,3.37772723180063
6.3,0.544794714790425,0,10,-10,0.100000000000001,0,3.43220670327968
6.4,0.544794714790425,0,10,-10,0.0999999999999996,0,3.48668617475872
6.5,0.544794714790425,0,10,-10,0.0999999999999996,0,3.54116564623776
6.6,0.544794714790425,0,10,-10,0.100000000000001,0,3.5956451177168
6.7,0.544794714790425,0,10,-10,0.0999999999999996,0,3.65012458919585
6.8,0.544794714790425,0,10,-10,0.100000000000001,0,3.70460406067489
6.9,0.544794714790425,0,10,-10,0.0999999999999996,0,3.75908353215393
7,0.544794714790425,0,10,-10,0.0999999999999996,0,3.81356300363297
7.1,0.544794714790425,0,10,-10,0.100000000000001,0,3.86804247511202
7.2,0.544794714790425,0,10,-10,0.0999999999999996,0,3.92252194659106
7.3,0.544794714790425,0,10,-10,0.100000000000001,0,3.9770014180701
7.4,0.544794714790425,0,10,-10,0.0999999999999996,0,4.03148088954914
7.5,0.544794714790425,0,10,-10,0.0999999999999996,0,4.08596036102819
7.6,0.544794714790425,0,10,-10,0.100000000000001,0,4.14043983250723
7.7,0.544794714790425,0,10,-10,0.0999999999999996,0,4.19491930398627
7.8,0.544794714790425,0,10,-10,0.100000000000001,0,4.24939877546531
7.9,0.544794714790425,0,10,-10,0.0999999999999996,0,4.30387824694436
8,0.544794714790425,0,10,-10,0.0999999999999996,0,4.3583577184234
8.1,0.544794714790425,0,10,-10,0.0999999999999996,0,4.41283718990244
8.2,0.544794714790425,0,10,-10,0.100000000000001,0,4.46731666138148
8.3,0.544794714790425,0,10,-10,0.0999999999999996,0,4.52179613286053
8.4,0.544794714790425,0,10,-10,0.0999999999999996,0,4.57627560433957
8.5,0.544794714790425,0,10,-10,0.0999999999999996,0,4.63075507581861
8.6,0.544794714790425,0,10,-10,0.0999999999999996,0,4.68523454729765
8.7,0.544794714790425,0,10,-10,0.100000000000001,0,4.7397140187767
8.8,0.544794714790425,0,10,-10,0.0999999999999996,0,4.79419349025574
8.9,0.544794714790425,0,10,-10,0.0999999999999996,0,4.84867296173478
9,0.544794714790425,0,10,-10,0.0999999999999996,0,4.90315243321382
9.1,0.544794714790425,0,10,-10,0.0999999999999996,0,4.95763190469286
9.2,0.544794714790425,0,10,-10,0.100000000000001,0,5.01211137617191
9.3,0.544794714790425,0,10,-10,0.0999999999999996,0,5.06659084765095
9.4,0.544794714790425,0,10,-10,0.0999999999999996,0,5.12107031912999
9.5,0.544794714790425,0,10,-10,0.0999999999999996,0,5.17554979060903
9.6,0.544794714790425,0,10,-10,0.100000000000001,0,5.23002926208808
9.7,0.544794714790425,0,10,-10,0.0999999999999996,0,5.28450873356712
9.8,0.544794714790425,0,10,-10,0.0999999999999996,0,5.33898820504616
9.9,0.544794714790425,0,10,-10,0.0999999999999996,0,5.3934676765252
10,0.198941913408005,0,10,-10,0.0999999999999996,0,5.43065450793512
10.1,0.198941913408005,0,10,-10,0.100000000000001,0,5.45054869927593
10.2,0.198941913408005,0,10,-10,0.0999999999999996,0,5.47044289061673
10.3,0.198941913408005,0,10,-10,0.0999999999999996,0,5.49033708195753
10.4,0.198941913408005,0,10,-10,0.0999999999999996,0,5.51023127329833
10.5,0.198941913408005,0,10,-10,0.0999999999999996,0,5.53012546463913
10.6,0.198941913408005,0,10,-10,0.100000000000001,0,5.55001965597993
10.7,0.198941913408005,0,10,-10,0.0999999999999996,0,5.56991384732073
10.8,0.198941913408005,0,10,-10,0.0999999999999996,0,5.58980803866153
10.9,0.198941913408005,0,10,-10,0.0999999999999996,0,5.60970223000233
11,0.198941913408005,0,10,-10,0.0999999999999996,0,5.62959642134313
11.1,0.198941913408005,0,10,-10,0.100000000000001,0,5.64949061268393
11.2,0.198941913408005,0,10,-10,0.0999999999999996,0,5.66938480402473
11.3,0.198941913408005,0,10,-10,0.0999999999999996,0,5.68927899536554
11.4,0.198941913408005,0,10,-10,0.0999999999999996,0,5.70917318670634
11.5,0.198941913408005,0,10,-10,0.0999999999999996,0,5.72906737804714
11.6,0.198941913408005,0,10,-10,0.100000000000001,0,5.74896156938794
11.7,0.198941913408005,0,10,-10,0.0999999999999996,0,5.76885576072874
11.8,0.198941913408005,0,10,-10,0.0999999999999996,0,5.78874995206954
11.9,0.198941913408005,0,10,-10,0.0999999999999996,0,5.80864414341034
12,0.198941913408005,0,10,-10,0.0999999999999996,0,5.82853833475114
12.1,0.198941913408005,0,10,-10,0.100000000000001,0,5.84843252609194
12.2,0.198941913408005,0,10,-10,0.0999999999999996,0,5.86832671743274
12.3,0.198941913408005,0,10,-10,0.0999999999999996,0,5.88822090877354
12.4,0.198941913408005,0,10,-10,0.0999999999999996,0,5.90811510011434
12.5,0.198941913408005,0,10,-10,0.0999999999999996,0,5.92800929145515
12.6,0.198941913408005,0,10,-10,0.100000000000001,0,5.94790348279595
12.7,0.198941913408005,0,10,-10,0.0999999999999996,0,5.96779767413675
12.8,0.198941913408005,0,10,-10,0.0999999999999996,0,5.98769186547755
12.9,0.198941913408005,0,10,-10,0.0999999999999996,0,6.00758605681835
13,0.198941913408005,0,10,-10,0.0999999999999996,0,6.02748024815915
13.1,0.198941913408005,0,10,-10,0.100000000000001,0,6.04737443949995
13.2,0.198941913408005,0,10,-10,0.0999999999999996,0,6.06726863084075
13.3,0.198941913408005,0,10,-10,0.0999999999999996,0,6.08716282218155
13.4,0.198941913408005,0,10,-10,0.0999999999999996,0,6.10705701352235
13.5,0.198941913408005,0,10,-10,0.0999999999999996,0,6.12695120486315
13.6,0.198941913408005,0,10,-10,0.100000000000001,0,6.14684539620395
13.7,0.198941913408005,0,10,-10,0.0999999999999996,0,6.16673958754476
13.8,0.198941913408005,0,10,-10,0.0999999999999996,0,6.18663377888556
13.9,0.198941913408005,0,10,-10,0.0999999999999996,0,6.20652797022636
14,0.198941913408005,0,10,-10,0.0999999999999996,0,6.22642216156716
14.1,0.198941913408005,0,10,-10,0.100000000000001,0,6.24631635290796
14.2,0.198941913408005,0,10,-10,0.0999999999999996,0,6.26621054424876
14.3,0.198941913408005,0,10,-10,0.0999999999999996,0,6.28610473558956
14.4,0.198941913408005,0,10,-10,0.0999999999999996,0,6.30599892693036
14.5,0.198941913408005,0,10,-10,0.0999999999999996,0,6.32589311827116
14.6,0.198941913408005,0,10,-10,0.100000000000001,0,6.34578730961196
14.7,0.198941913408005,0,10,-10,0.0999999999999996,0,6.36568150095276
14.8,0.198941913408005,0,10,-10,0.0999999999999996,0,6.38557569229356
14.9,0.198941913408005,0,10,-10,0.0999999999999996,0,6.40546988363437
15,0.198941913408005,0,10,-10,0.0999999999999996,0,6.42536407497517
15.1,0.198941913408005,0,10,-10,0.100000000000001,0,6.44525826631597
15.2,0.198941913408005,0,10,-10,0.0999999999999996,0,6.46515245765677
15.3,0.198941913408005,0,10,-10,0.0999999999999996,0,6.48504664899757
15.4,0.198941913408005,0,10,-10,0.0999999999999996,0,6.50494084033837
15.5,0.198941913408005,0,10,-10,0.0999999999999996,0,6.52483503167917
15.6,0.198941913408005,0,10,-10,0.100000000000001,0,6.54472922301997
15.7,0.198941913408005,0,10,-10,0.0999999999999996,0,6.56462341436077
15.8,0.198941913408005,0,10,-10,0.0999999999999996,0,6.58451760570157
15.9,0.198941913408005,0,10,-10,0.0999999999999996,0,6.60441179704237
16,0.198941913408005,0,10,-10,0.0999999999999996,0,6.62430598838317
16.1,0.198941913408005,0,10,-10,0.100000000000001,0,6.64420017972398
16.2,0.198941913408005,0,10,-10,0.0999999999999979,0,6.66409437106478
16.3,0.198941913408005,0,10,-10,0.100000000000001,0,6.68398856240558
16.4,0.198941913408005,0,10,-10,0.100000000000001,0,6.70388275374638
16.5,0.198941913408005,0,10,-10,0.0999999999999979,0,6.72377694508718
16.6,0.198941913408005,0,10,-10,0.100000000000001,0,6.74367113642798
16.7,0.198941913408005,0,10,-10,0.0999999999999979,0,6.76356532776878
16.8,0.198941913408005,0,10,-10,0.100000000000001,0,6.78345951910958
16.9,0.198941913408005,0,10,-10,0.100000000000001,0,6.80335371045038
17,0.198941913408005,0,10,-10,0.0999999999999979,0,6.82324790179118
17.1,0.198941913408005,0,10,-10,0.100000000000001,0,6.84314209313198
17.2,0.198941913408005,0,10,-10,0.0999999999999979,0,6.86303628447278
17.3,0.198941913408005,0,10,-10,0.100000000000001,0,6.88293047581358
17.4,0.198941913408005,0,10,-10,0.100000000000001,0,6.90282466715438
17.5,0.198941913408005,0,10,-10,0.0999999999999979,0,6.92271885849518
17.6,0.198941913408005,0,10,-10,0.100000000000001,0,6.94261304983598
17.7,0.198941913408005,0,10,-10,0.0999999999999979,0,6.96250724117678
17.8,0.198941913408005,0,10,-10,0.100000000000001,0,6.98240143251758
17.9,0.198941913408005,0,10,-10,0.100000000000001,0,7.00229562385838
18,0.198941913408005,0,10,-10,0.0999999999999979,0,7.02218981519918
18.1,0.198941913408005,0,10,-10,0.100000000000001,0,7.04208400653999
18.2,0.198941913408005,0,10,-10,0.0999999999999979,0,7.06197819788079
18.3,0.198941913408005,0,10,-10,0.100000000000001,0,7.08187238922159
18.4,0.198941913408005,0,10,-10,0.100000000000001,0,7.10176658056239
18.5,0.198941913408005,0,10,-10,0.0999999999999979,0,7.12166077190319
18.6,0.198941913408005,0,10,-10,0.100000000000001,0,7.14155496324399
18.7,0.198941913408005,0,10,-10,0.0999999999999979,0,7.16144915458479
18.8,0.198941913408005,0,10,-10,0.100000000000001,0,7.18134334592559
18.9,0.198941913408005,0,10,-10,0.100000000000001,0,7.20123753726639
19,0.198941913408005,0,10,-10,0.0999999999999979,0,7.22113172860719
19.1,0.198941913408005,0,10,-10,0.100000000000001,0,7.24102591994799
19.2,0.198941913408005,0,10,-10,0.100000000000001,0,7.26092011128879
19.3,0.198941913408005,0,10,-10,0.0999999999999979,0,7.28081430262959
19.4,0.198941913408005,0,10,-10,0.100000000000001,0,7.30070849397039
19.5,0.198941913408005,0,10,-10,0.0999999999999979,0,7.32060268531119
19.6,0.198941913408005,0,10,-10,0.100000000000001,0,7.34049687665199
19.7,0.198941913408005,0,10,-10,0.100000000000001,0,7.36039106799279
19.8,0.198941913408005,0,10,-10,0.0999999999999979,0,7.38028525933359
19.9,0.198941913408005,0,10,-10,0.100000000000001,0,7.40017945067439
20,0.198941913408005,0,10,-10,0.0999999999999979,0,7.42007364201519
