Time|s,xin,reset|bool,TL,BL,dT|s,ic,yout
11.8,0.19901552513056,0,10,-10,0.0999999999999996,0,0.724006450053468
11.9,0.19901552513056,0,10,-10,0.0999999999999996,0,0.743908002566524
12,0.19901552513056,0,10,-10,0.0999999999999996,0,0.763809555079579
12.1,0.19901552513056,0,10,-10,0.100000000000001,0,0.783711107592636
12.2,0.19901552513056,0,10,-10,0.0999999999999996,0,0.803612660105692
12.3,0.19901552513056,0,10,-10,0.0999999999999996,0,0.823514212618748
12.4,0.19901552513056,0,10,-10,0.0999999999999996,0,0.843415765131803
12.5,0.19901552513056,0,10,-10,0.0999999999999996,0,0.863317317644859
12.6,0.19901552513056,0,10,-10,0.100000000000001,0,0.883218870157916
12.7,0.19901552513056,0,10,-10,0.0999999999999996,0,0.903120422670972
12.8,0.19901552513056,0,10,-10,0.0999999999999996,0,0.923021975184028
12.9,0.19901552513056,0,10,-10,0.0999999999999996,0,0.942923527697083
13,0.19901552513056,0,10,-10,0.0999999999999996,0,0.962825080210139
13.1,0.19901552513056,0,10,-10,0.100000000000001,0,0.982726632723196
13.2,0.19901552513056,0,10,-10,0.0999999999999996,0,1.00262818523625
13.3,0.19901552513056,0,10,-10,0.0999999999999996,0,1.02252973774931
13.4,0.19901552513056,0,10,-10,0.0999999999999996,0,1.04243129026236
13.5,0.19901552513056,0,10,-10,0.0999999999999996,0,1.06233284277542
13.6,0.19901552513056,0,10,-10,0.100000000000001,0,1.08223439528848
13.7,0.19901552513056,0,10,-10,0.0999999999999996,0,1.10213594780153
13.8,0.19901552513056,0,10,-10,0.0999999999999996,0,1.12203750031459
13.9,0.19901552513056,0,10,-10,0.0999999999999996,0,1.14193905282764
14,0.19901552513056,0,10,-10,0.0999999999999996,0,1.1618406053407
14.1,0.19901552513056,0,10,-10,0.100000000000001,0,1.18174215785376
14.2,0.19901552513056,0,10,-10,0.0999999999999996,0,1.20164371036681
14.3,0.19901552513056,0,10,-10,0.0999999999999996,0,1.22154526287987
14.4,0.19901552513056,0,10,-10,0.0999999999999996,0,1.24144681539292
14.5,0.19901552513056,0,10,-10,0.0999999999999996,0,1.26134836790598
14.6,0.19901552513056,0,10,-10,0.100000000000001,0,1.28124992041904
14.7,0.19901552513056,0,10,-10,0.0999999999999996,0,1.30115147293209
14.8,0.19901552513056,0,10,-10,0.0999999999999996,0,1.32105302544515
14.9,0.19901552513056,0,10,-10,0.0999999999999996,0,1.3409545779582
15,0.19901552513056,0,10,-10,0.0999999999999996,0,1.36085613047126
15.1,0.19901552513056,0,10,-10,0.100000000000001,0,1.38075768298432
15.2,0.19901552513056,0,10,-10,0.0999999999999996,0,1.40065923549737
15.3,0.19901552513056,0,10,-10,0.0999999999999996,0,1.42056078801043
15.4,0.19901552513056,0,10,-10,0.0999999999999996,0,1.44046234052348
15.5,0.19901552513056,0,10,-10,0.0999999999999996,0,1.46036389303654
15.6,0.19901552513056,0,10,-10,0.100000000000001,0,1.4802654455496
15.7,0.19901552513056,0,10,-10,0.0999999999999996,0,1.50016699806265
15.8,0.19901552513056,0,10,-10,0.0999999999999996,0,1.52006855057571
15.9,0.19901552513056,0,10,-10,0.0999999999999996,0,1.53997010308876
16,0.19901552513056,0,10,-10,0.0999999999999996,0,1.55987165560182
16.1,0.19901552513056,0,10,-10,0.100000000000001,0,1.57977320811488
16.2,0.19901552513056,0,10,-10,0.0999999999999979,0,1.59967476062793
16.3,0.19901552513056,0,10,-10,0.100000000000001,0,1.61957631314099
16.4,0.19901552513056,0,10,-10,0.100000000000001,0,1.63947786565404
16.5,0.19901552513056,0,10,-10,0.0999999999999979,0,1.6593794181671
16.6,0.19901552513056,0,10,-10,0.100000000000001,0,1.67928097068016
16.7,0.19901552513056,0,10,-10,0.0999999999999979,0,1.69918252319321
16.8,0.19901552513056,0,10,-10,0.100000000000001,0,1.71908407570627
16.9,0.19901552513056,0,10,-10,0.100000000000001,0,1.73898562821932
17,0.19901552513056,0,10,-10,0.0999999999999979,0,1.75888718073238
17.1,0.19901552513056,0,10,-10,0.100000000000001,0,1.77878873324544
17.2,0.19901552513056,0,10,-10,0.0999999999999979,0,1.79869028575849
17.3,0.19901552513056,0,10,-10,0.100000000000001,0,1.81859183827155
17.4,0.19901552513056,0,10,-10,0.100000000000001,0,1.8384933907846
17.5,0.19901552513056,0,10,-10,0.0999999999999979,0,1.85839494329766
17.6,0.19901552513056,0,10,-10,0.100000000000001,0,1.87829649581072
17.7,0.19901552513056,0,10,-10,0.0999999999999979,0,1.89819804832377
17.8,0.19901552513056,0,10,-10,0.100000000000001,0,1.91809960083683
17.9,0.19901552513056,0,10,-10,0.100000000000001,0,1.93800115334988
18,0.19901552513056,0,10,-10,0.0999999999999979,0,1.95790270586294
18.1,0.19901552513056,0,10,-10,0.100000000000001,0,1.977804258376
18.2,0.19901552513056,0,10,-10,0.0999999999999979,0,1.99770581088905
18.3,0.19901552513056,0,10,-10,0.100000000000001,0,2.01760736340211
18.4,0.19901552513056,0,10,-10,0.100000000000001,0,2.03750891591516
18.5,0.19901552513056,0,10,-10,0.0999999999999979,0,2.05741046842822
18.6,0.19901552513056,0,10,-10,0.100000000000001,0,2.07731202094128
18.7,0.19901552513056,0,10,-10,0.0999999999999979,0,2.09721357345433
18.8,0.19901552513056,0,10,-10,0.100000000000001,0,2.11711512596739
18.9,0.19901552513056,0,10,-10,0.100000000000001,0,2.13701667848044
19,0.19901552513056,0,10,-10,0.0999999999999979,0,2.1569182309935
19.1,0.19901552513056,0,10,-10,0.100000000000001,0,2.17681978350656
19.2,0.19901552513056,0,10,-10,0.100000000000001,0,2.19672133601961
19.3,0.19901552513056,0,10,-10,0.0999999999999979,0,2.21662288853267
19.4,0.19901552513056,0,10,-10,0.100000000000001,0,2.23652444104572
19.5,0.19901552513056,0,10,-10,0.0999999999999979,0,2.25642599355878
19.6,0.19901552513056,0,10,-10,0.100000000000001,0,2.27632754607184
19.7,0.19901552513056,0,10,-10,0.100000000000001,0,2.29622909858489
19.8,0.19901552513056,0,10,-10,0.0999999999999979,0,2.31613065109795
19.9,0.19901552513056,0,10,-10,0.100000000000001,0,2.336032203611
20,0.19901552513056,0,10,-10,0.0999999999999979,0,2.35593375612406
